,year,locality,estimated value ($),sale Price ($),property,residential,num_rooms,num_bathrooms,carpet_area_sq_ft,property_tax_rate,face,month_name,difference,Season,house_age
1139,2010,Bridgeport,108160.0,95000.0,Single Family,Detached House,3,2,924.0,1.025846,East,August,13160.0,Summer,14
1141,2010,West Hartford,187500.0,265000.0,Single Family,Detached House,3,1,1074.0,1.025846,East,August,-77500.0,Summer,14
1143,2010,Greenwich,837270.0,1245000.0,Single Family,Detached House,3,2,1045.0,1.025846,South,August,-407730.0,Summer,14
1144,2010,Norwalk,318220.0,549000.0,Single Family,Detached House,3,1,947.0,1.025846,South,August,-230780.0,Summer,14
1146,2010,Bridgeport,100460.0,190000.0,Single Family,Detached House,3,1,1100.0,1.025846,North,August,-89540.0,Summer,14
1148,2010,West Hartford,192300.0,289500.0,,Detached House,3,3,1050.0,1.025846,North,August,-97200.0,Summer,14
1149,2010,Bridgeport,75810.0,141226.0,Single Family,Detached House,3,3,1033.0,1.025846,South,August,-65416.0,Summer,14
1150,2010,Fairfield,569520.0,912500.0,,Detached House,3,1,1089.0,1.025846,East,August,-342980.0,Summer,14
1151,2010,West Hartford,153000.0,225000.0,Single Family,Detached House,3,1,964.0,1.025846,East,August,-72000.0,Summer,14
1152,2010,Fairfield,433510.0,555000.0,Single Family,Detached House,3,2,1056.0,1.025846,West,August,-121490.0,Summer,14
1153,2010,West Hartford,247000.0,228000.0,,Duplex,4,4,1357.0,1.025846,West,August,19000.0,Summer,14
1154,2010,West Hartford,254600.0,157500.0,Single Family,Detached House,3,2,1073.0,1.025846,East,August,97100.0,Summer,14
1155,2010,Bridgeport,130980.0,241500.0,,Detached House,3,1,917.0,1.025846,East,August,-110520.0,Summer,14
1156,2010,West Hartford,254600.0,157500.0,Single Family,Detached House,3,3,1000.0,1.025846,East,August,97100.0,Summer,14
1157,2010,Bridgeport,133340.0,190500.0,Single Family,Detached House,3,3,956.0,1.025846,West,August,-57160.0,Summer,14
1158,2010,Greenwich,1870470.0,2000000.0,Single Family,Detached House,3,2,1084.0,1.025846,North,August,-129530.0,Summer,14
1159,2010,West Hartford,146300.0,255000.0,Single Family,Detached House,3,1,1027.0,1.025846,West,September,-108700.0,Fall,14
1160,2010,Fairfield,407960.0,412500.0,,Detached House,3,1,976.0,1.025846,East,September,-4540.0,Fall,14
1161,2010,Bridgeport,79600.0,177371.0,Single Family,Detached House,3,1,941.0,1.025846,West,September,-97771.0,Fall,14
1162,2010,West Hartford,178900.0,268500.0,Single Family,Detached House,3,3,978.0,1.025846,North,September,-89600.0,Fall,14
1163,2010,Bridgeport,109420.0,197024.0,Single Family,Detached House,3,2,1023.0,1.025846,East,September,-87604.0,Fall,14
1165,2010,Bridgeport,144340.0,57500.0,Single Family,Detached House,3,2,965.0,1.025846,South,September,86840.0,Fall,14
1166,2010,Norwalk,427490.0,795060.0,,Detached House,3,2,1090.0,1.025846,West,September,-367570.0,Fall,14
1168,2010,Fairfield,549780.0,690000.0,Single Family,Detached House,3,2,967.0,1.025846,South,September,-140220.0,Fall,14
1170,2010,Bridgeport,56840.0,67500.0,,Detached House,3,1,1009.0,1.025846,West,September,-10660.0,Fall,14
1173,2010,Bridgeport,158130.0,256500.0,,Triplex,6,6,1808.0,1.025846,North,September,-98370.0,Fall,14
1174,2010,Fairfield,880040.0,950000.0,Single Family,Detached House,3,1,1084.0,1.025846,West,September,-69960.0,Fall,14
1175,2010,Bridgeport,115430.0,220000.0,,Detached House,3,1,1022.0,1.025846,East,September,-104570.0,Fall,14
1176,2010,Unknown,845460.0,845000.0,Single Family,Detached House,3,1,1038.0,1.025846,East,September,460.0,Fall,14
1177,2010,West Hartford,186200.0,355000.0,Single Family,Detached House,3,1,1024.0,1.025846,North,September,-168800.0,Fall,14
1178,2010,West Hartford,243400.0,380000.0,Single Family,Detached House,3,1,1056.0,1.025846,North,September,-136600.0,Fall,14
1179,2010,Norwalk,243950.0,515000.0,Single Family,Detached House,3,3,1008.0,1.025846,East,September,-271050.0,Fall,14
1181,2010,Bridgeport,113330.0,170000.0,Three Family,Triplex,6,4,2047.0,1.025846,North,September,-56670.0,Fall,14
1182,2010,Fairfield,589400.0,750000.0,Single Family,Detached House,3,2,1006.0,1.025846,East,September,-160600.0,Fall,14
1183,2010,Fairfield,959350.0,1800000.0,Single Family,Detached House,3,2,1099.0,1.025846,East,September,-840650.0,Fall,14
1185,2010,West Hartford,267500.0,315000.0,,Detached House,3,2,1064.0,1.025846,West,September,-47500.0,Fall,14
1186,2010,West Hartford,206600.0,318000.0,Single Family,Detached House,3,2,938.0,1.025846,East,September,-111400.0,Fall,14
1187,2010,West Hartford,233500.0,348600.0,,Detached House,3,2,1028.0,1.025846,East,September,-115100.0,Fall,14
1188,2010,Bridgeport,96760.0,95000.0,Two Family,Duplex,4,4,1377.0,1.025846,West,September,1760.0,Fall,14
1189,2010,West Hartford,157600.0,243800.0,Single Family,Detached House,3,1,947.0,1.025846,South,September,-86200.0,Fall,14
1190,2010,Greenwich,1596980.0,2075000.0,Single Family,Detached House,3,2,953.0,1.025846,North,September,-478020.0,Fall,14
1191,2010,Bridgeport,138740.0,180000.0,Single Family,Detached House,3,1,967.0,1.025846,South,September,-41260.0,Fall,14
1193,2010,West Hartford,219800.0,314000.0,Single Family,Detached House,3,1,1051.0,1.025846,South,September,-94200.0,Fall,14
1194,2010,Bridgeport,116070.0,127500.0,Three Family,Triplex,6,6,1833.0,1.025846,East,September,-11430.0,Fall,14
1195,2010,West Hartford,219800.0,318000.0,Single Family,Detached House,3,2,1003.0,1.025846,North,September,-98200.0,Fall,14
1196,2010,Greenwich,1551760.0,1900000.0,Single Family,Detached House,3,3,930.0,1.025846,West,September,-348240.0,Fall,14
1198,2010,Fairfield,350770.0,360000.0,Single Family,Detached House,3,2,907.0,1.025846,East,September,-9230.0,Fall,14
1199,2010,West Hartford,133400.0,245000.0,Single Family,Detached House,3,3,930.0,1.025846,South,September,-111600.0,Fall,14
1200,2010,West Hartford,263900.0,200450.0,Single Family,Detached House,3,1,981.0,1.025846,West,September,63450.0,Fall,14
1201,2010,West Hartford,225100.0,230000.0,Single Family,Detached House,3,2,924.0,1.025846,North,September,-4900.0,Fall,14
1203,2010,Bridgeport,70850.0,60000.0,Single Family,Detached House,3,2,902.0,1.025846,South,September,10850.0,Fall,14
1204,2010,Unknown,62230.0,147000.0,Two Family,Duplex,4,2,1228.0,1.025846,South,September,-84770.0,Fall,14
1205,2010,Norwalk,497910.0,731000.0,Single Family,Detached House,3,2,949.0,1.025846,North,September,-233090.0,Fall,14
1207,2010,Bridgeport,33400.0,47235.0,Single Family,Detached House,3,3,966.0,1.025846,East,September,-13835.0,Fall,14
1208,2010,Fairfield,1121890.0,1125000.0,Single Family,Detached House,3,1,1089.0,1.025846,West,September,-3110.0,Fall,14
1212,2010,West Hartford,143100.0,204000.0,Single Family,Detached House,3,3,924.0,1.025846,West,September,-60900.0,Fall,14
1214,2010,Norwalk,288890.0,360000.0,Two Family,Duplex,4,2,1386.0,1.025846,West,September,-71110.0,Fall,14
1215,2010,Fairfield,931700.0,832000.0,Single Family,Detached House,3,1,977.0,1.025846,North,October,99700.0,Fall,14
1217,2010,Bridgeport,169610.0,399000.0,Four Family,Fourplex,8,7,2725.0,1.025846,North,October,-229390.0,Fall,14
1218,2010,Waterbury,87780.0,144900.0,,Detached House,3,3,925.0,1.025846,East,October,-57120.0,Fall,14
1219,2010,Greenwich,1895460.0,3900000.0,Single Family,Detached House,3,2,1038.0,1.025846,North,October,-2004540.0,Fall,14
1220,2010,Fairfield,293160.0,460000.0,,Detached House,3,3,974.0,1.025846,South,October,-166840.0,Fall,14
1222,2010,Fairfield,272720.0,385000.0,Single Family,Detached House,3,3,1006.0,1.025846,South,October,-112280.0,Fall,14
1223,2010,Waterbury,131710.0,197000.0,Single Family,Detached House,3,1,1056.0,1.025846,West,October,-65290.0,Fall,14
1225,2010,Waterbury,70850.0,100000.0,Single Family,Detached House,3,2,1083.0,1.025846,North,October,-29150.0,Fall,14
1226,2010,Fairfield,590660.0,750000.0,Single Family,Detached House,3,3,1059.0,1.025846,West,October,-159340.0,Fall,14
1228,2010,Waterbury,96880.0,167500.0,,Detached House,3,3,979.0,1.025846,South,October,-70620.0,Fall,14
1232,2010,Greenwich,1203370.0,2150000.0,Single Family,Detached House,3,1,1009.0,1.025846,North,October,-946630.0,Fall,14
1233,2010,West Hartford,198500.0,276000.0,Single Family,Detached House,3,3,969.0,1.025846,East,October,-77500.0,Fall,14
1234,2010,Greenwich,967680.0,937500.0,Single Family,Detached House,3,3,1008.0,1.025846,East,October,30180.0,Fall,14
1235,2010,Waterbury,117880.0,171000.0,,Detached House,3,3,991.0,1.025846,North,October,-53120.0,Fall,14
1236,2010,Waterbury,54390.0,70000.0,Single Family,Detached House,3,3,1067.0,1.025846,West,October,-15610.0,Fall,14
1237,2010,Stamford,1279940.0,1680000.0,Single Family,Detached House,3,1,919.0,1.025846,South,October,-400060.0,Fall,14
1238,2010,Unknown,346530.0,407000.0,Single Family,Detached House,3,2,908.0,1.025846,South,October,-60470.0,Fall,14
1239,2010,Fairfield,413560.0,540000.0,,Detached House,3,3,974.0,1.025846,West,October,-126440.0,Fall,14
1240,2010,Waterbury,87130.0,110000.0,Single Family,Detached House,3,3,1000.0,1.025846,North,October,-22870.0,Fall,14
1241,2010,Fairfield,420770.0,475000.0,Single Family,Detached House,3,3,972.0,1.025846,West,October,-54230.0,Fall,14
1242,2010,West Hartford,286000.0,687530.0,Single Family,Detached House,3,1,916.0,1.025846,South,October,-401530.0,Fall,14
1243,2010,West Hartford,183700.0,309000.0,Single Family,Detached House,3,2,1031.0,1.025846,South,October,-125300.0,Fall,14
1244,2010,Waterbury,86230.0,114000.0,Single Family,Detached House,3,2,998.0,1.025846,West,October,-27770.0,Fall,14
1245,2010,Stamford,440070.0,640000.0,Single Family,Detached House,3,3,1099.0,1.025846,South,October,-199930.0,Fall,14
1246,2010,Greenwich,810530.0,1650000.0,Single Family,Detached House,3,3,961.0,1.025846,South,October,-839470.0,Fall,14
1247,2010,Unknown,338080.0,510000.0,Two Family,Duplex,4,4,1475.0,1.025846,West,October,-171920.0,Fall,14
1248,2010,Greenwich,819910.0,336000.0,Single Family,Detached House,3,1,1038.0,1.025846,West,October,483910.0,Fall,14
1249,2010,Waterbury,131600.0,172200.0,,Detached House,3,1,1063.0,1.025846,West,October,-40600.0,Fall,14
1250,2010,Fairfield,908460.0,1200000.0,Single Family,Detached House,3,2,1029.0,1.025846,West,October,-291540.0,Fall,14
1252,2010,Fairfield,402150.0,475000.0,,Duplex,4,4,1420.0,1.025846,West,October,-72850.0,Fall,14
1254,2010,Unknown,149640.0,92500.0,,Triplex,6,5,1896.0,1.025846,South,October,57140.0,Fall,14
1255,2010,Waterbury,138180.0,160000.0,Single Family,Detached House,3,1,1042.0,1.025846,North,October,-21820.0,Fall,14
1256,2010,Unknown,697970.0,1125000.0,Single Family,Detached House,3,2,1026.0,1.025846,East,October,-427030.0,Fall,14
1258,2010,Waterbury,95940.0,75000.0,,Detached House,3,3,974.0,1.025846,East,November,20940.0,Fall,14
1260,2010,Unknown,160300.0,225000.0,Single Family,Detached House,3,3,1055.0,1.025846,South,November,-64700.0,Fall,14
1261,2010,Fairfield,369320.0,558000.0,Single Family,Detached House,3,1,903.0,1.025846,East,November,-188680.0,Fall,14
1262,2010,Waterbury,145810.0,99397.0,Three Family,Triplex,6,4,1893.0,1.025846,North,November,46413.0,Fall,14
1263,2010,Waterbury,98780.0,135000.0,Single Family,Detached House,3,3,1095.0,1.025846,West,November,-36220.0,Fall,14
1264,2010,Stamford,367420.0,390000.0,Single Family,Detached House,3,3,905.0,1.025846,West,November,-22580.0,Fall,14
1265,2010,Greenwich,553140.0,570000.0,Single Family,Detached House,3,1,905.0,1.025846,West,November,-16860.0,Fall,14
1267,2010,Stamford,522120.0,710000.0,Single Family,Detached House,3,1,1021.0,1.025846,West,November,-187880.0,Fall,14
1268,2010,Unknown,343880.0,415000.0,Single Family,Detached House,3,1,947.0,1.025846,South,November,-71120.0,Fall,14
1270,2010,West Hartford,137700.0,174000.0,Single Family,Detached House,3,3,1097.0,1.025846,North,November,-36300.0,Fall,14
1276,2010,West Hartford,214100.0,325000.0,Two Family,Duplex,4,2,1320.0,1.025846,North,November,-110900.0,Fall,14
1277,2010,West Hartford,178700.0,279900.0,Single Family,Detached House,3,2,1031.0,1.025846,North,November,-101200.0,Fall,14
1279,2010,West Hartford,218600.0,290000.0,Single Family,Detached House,3,2,957.0,1.025846,East,November,-71400.0,Fall,14
1280,2010,Waterbury,82410.0,56105.0,Single Family,Detached House,3,2,904.0,1.025846,West,November,26305.0,Fall,14
1281,2010,West Hartford,231700.0,330000.0,Single Family,Detached House,3,2,998.0,1.025846,North,November,-98300.0,Fall,14
1282,2010,Fairfield,331940.0,15000.0,,Detached House,3,3,1064.0,1.025846,South,December,316940.0,Winter,14
1283,2010,Unknown,1024940.0,1440000.0,Single Family,Detached House,3,1,958.0,1.025846,North,December,-415060.0,Winter,14
1286,2010,Unknown,435570.0,415000.0,Single Family,Detached House,3,1,914.0,1.025846,South,December,20570.0,Winter,14
1288,2010,Waterbury,119450.0,150000.0,Single Family,Detached House,3,3,1049.0,1.025846,West,December,-30550.0,Winter,14
1289,2010,West Hartford,193500.0,252000.0,,Detached House,3,1,1095.0,1.025846,East,December,-58500.0,Winter,14
1290,2010,Waterbury,105820.0,139000.0,Single Family,Detached House,3,1,928.0,1.025846,West,December,-33180.0,Winter,14
1291,2010,Greenwich,494200.0,410000.0,Two Family,Duplex,4,2,1387.0,1.025846,South,December,84200.0,Winter,14
1292,2010,Waterbury,96970.0,84000.0,Single Family,Detached House,3,1,1050.0,1.025846,East,December,12970.0,Winter,14
1295,2010,Waterbury,137760.0,29000.0,,Triplex,6,4,1977.0,1.025846,East,December,108760.0,Winter,14
1296,2010,Waterbury,130360.0,85000.0,Three Family,Triplex,6,4,2148.0,1.025846,East,December,45360.0,Winter,14
1297,2010,Unknown,338710.0,315000.0,Single Family,Detached House,3,2,1039.0,1.025846,South,December,23710.0,Winter,14
1298,2010,Stamford,491200.0,725000.0,Two Family,Duplex,4,2,1425.0,1.025846,East,December,-233800.0,Winter,14
1299,2010,Waterbury,121330.0,110000.0,,Fourplex,8,8,2403.0,1.025846,South,December,11330.0,Winter,14
1300,2010,Waterbury,151300.0,170000.0,Single Family,Detached House,3,3,933.0,1.025846,South,December,-18700.0,Winter,14
1303,2010,Greenwich,4158490.0,4400000.0,,Detached House,3,1,979.0,1.025846,East,December,-241510.0,Winter,14
1304,2010,Fairfield,324500.0,332000.0,,Detached House,3,3,967.0,1.025846,North,December,-7500.0,Winter,14
1305,2010,Stamford,343880.0,375000.0,Single Family,Detached House,3,3,1070.0,1.025846,East,December,-31120.0,Winter,14
1306,2010,Waterbury,84610.0,23000.0,Two Family,Duplex,4,4,1200.0,1.025846,South,December,61610.0,Winter,14
1307,2010,Unknown,490770.0,525000.0,Single Family,Detached House,3,3,952.0,1.025846,East,December,-34230.0,Winter,14
1309,2011,Waterbury,143020.0,177000.0,Single Family,Detached House,3,3,1083.0,1.025033,East,January,-33980.0,Winter,13
1311,2011,Waterbury,124550.0,11000.0,Three Family,Triplex,6,4,1918.0,1.025033,East,January,113550.0,Winter,13
1312,2011,Fairfield,353570.0,400000.0,Single Family,Detached House,3,2,972.0,1.025033,South,January,-46430.0,Winter,13
1313,2011,Unknown,611400.0,825000.0,,Detached House,3,3,1041.0,1.025033,South,January,-213600.0,Winter,13
1314,2011,Unknown,720650.0,1015000.0,Single Family,Detached House,3,3,1093.0,1.025033,North,January,-294350.0,Winter,13
1315,2011,Stamford,355140.0,335000.0,,Duplex,4,4,1347.0,1.025033,North,January,20140.0,Winter,13
1316,2011,Unknown,559790.0,426000.0,Single Family,Detached House,3,3,1087.0,1.025033,North,January,133790.0,Winter,13
1320,2011,Fairfield,286720.0,275000.0,,Detached House,3,3,909.0,1.025033,South,January,11720.0,Winter,13
1321,2011,Fairfield,482090.0,555000.0,Single Family,Detached House,3,1,1073.0,1.025033,East,January,-72910.0,Winter,13
1322,2011,Stamford,471560.0,420000.0,Two Family,Duplex,4,3,1390.0,1.025033,South,January,51560.0,Winter,13
1323,2011,Unknown,84300.0,65100.0,Single Family,Detached House,3,3,1004.0,1.025033,North,January,19200.0,Winter,13
1324,2011,Fairfield,308420.0,309275.0,Single Family,Detached House,3,2,1100.0,1.025033,West,January,-855.0,Winter,13
1325,2011,West Hartford,597100.0,695000.0,,Detached House,3,3,914.0,1.025033,East,January,-97900.0,Winter,13
1326,2011,Stamford,351720.0,360000.0,Single Family,Detached House,3,2,926.0,1.025033,East,January,-8280.0,Winter,13
1327,2011,Waterbury,104660.0,129000.0,Single Family,Detached House,3,1,1015.0,1.025033,North,January,-24340.0,Winter,13
1328,2011,Unknown,115720.0,85000.0,Single Family,Detached House,3,3,925.0,1.025033,South,January,30720.0,Winter,13
1332,2011,Stamford,524500.0,600000.0,Single Family,Detached House,3,2,986.0,1.025033,East,January,-75500.0,Winter,13
1333,2011,Greenwich,500290.0,600000.0,Two Family,Duplex,4,4,1396.0,1.025033,North,January,-99710.0,Winter,13
1334,2011,Unknown,417120.0,580000.0,Single Family,Detached House,3,3,1018.0,1.025033,West,January,-162880.0,Winter,13
1335,2011,Stamford,588760.0,715000.0,Single Family,Detached House,3,1,1007.0,1.025033,South,January,-126240.0,Winter,13
1336,2011,Stamford,294080.0,325000.0,Single Family,Detached House,3,1,931.0,1.025033,South,February,-30920.0,Winter,13
1338,2011,Waterbury,94460.0,92000.0,Single Family,Detached House,3,2,939.0,1.025033,North,February,2460.0,Winter,13
1341,2011,Greenwich,806120.0,900000.0,Single Family,Detached House,3,1,976.0,1.025033,West,February,-93880.0,Winter,13
1342,2011,West Hartford,231300.0,381500.0,Single Family,Detached House,3,3,1089.0,1.025033,West,February,-150200.0,Winter,13
1343,2011,Greenwich,1688540.0,1600000.0,Single Family,Detached House,3,3,933.0,1.025033,North,February,88540.0,Winter,13
1344,2011,Waterbury,124300.0,86500.0,Two Family,Duplex,4,4,1475.0,1.025033,North,February,37800.0,Winter,13
1347,2011,Fairfield,356440.0,322000.0,Single Family,Detached House,3,1,995.0,1.025033,South,February,34440.0,Winter,13
1348,2011,Stamford,461970.0,515185.0,Single Family,Detached House,3,1,1026.0,1.025033,South,February,-53215.0,Winter,13
1349,2011,Waterbury,113270.0,53000.0,Single Family,Detached House,3,3,1081.0,1.025033,North,February,60270.0,Winter,13
1350,2011,Unknown,103150.0,60000.0,Three Family,Triplex,6,5,1873.0,1.025033,West,February,43150.0,Winter,13
1351,2011,Waterbury,126400.0,199000.0,Three Family,Triplex,6,4,1834.0,1.025033,South,February,-72600.0,Winter,13
1353,2011,Waterbury,127530.0,95000.0,Two Family,Duplex,4,3,1424.0,1.025033,West,February,32530.0,Winter,13
1354,2011,Stamford,636310.0,1010000.0,Single Family,Detached House,3,1,901.0,1.025033,North,February,-373690.0,Winter,13
1355,2011,West Hartford,338300.0,610000.0,,Detached House,3,3,1070.0,1.025033,West,February,-271700.0,Winter,13
1358,2011,Waterbury,101190.0,115000.0,Two Family,Duplex,4,2,1413.0,1.025033,West,February,-13810.0,Winter,13
1359,2011,Unknown,725300.0,895000.0,Single Family,Detached House,3,1,908.0,1.025033,East,February,-169700.0,Winter,13
1360,2011,Waterbury,197110.0,265000.0,Single Family,Detached House,3,2,943.0,1.025033,North,February,-67890.0,Winter,13
